	index	station	date	prcp	tobs	station_clean	name	latitude	longitude	elevation
1544	1544	USC00519397	2014-05-24	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1545	1545	USC00519397	2014-05-25	0.76	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1546	1546	USC00519397	2014-05-26	0.05	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1547	1547	USC00519397	2014-05-27	0.01	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1548	1548	USC00519397	2014-05-28	0.03	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1549	1549	USC00519397	2014-05-29	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1550	1550	USC00519397	2014-05-30	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1551	1551	USC00519397	2014-05-31	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1552	1552	USC00519397	2014-06-01	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1553	1553	USC00519397	2014-06-02	0.66	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1554	1554	USC00519397	2014-06-03	0.01	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1555	1555	USC00519397	2014-06-04	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1556	1556	USC00519397	2014-06-05	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1557	1557	USC00519397	2014-06-06	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1558	1558	USC00519397	2014-06-07	0.03	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1559	1559	USC00519397	2014-06-08	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1560	1560	USC00519397	2014-06-09	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1561	1561	USC00519397	2014-06-10	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1562	1562	USC00519397	2014-06-11	0.0	82	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1563	1563	USC00519397	2014-06-12	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1564	1564	USC00519397	2014-06-13	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1565	1565	USC00519397	2014-06-14	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1566	1566	USC00519397	2014-06-15	0.01	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1567	1567	USC00519397	2014-06-16	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1568	1568	USC00519397	2014-06-17	0.03	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1569	1569	USC00519397	2014-06-18	0.15	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1570	1570	USC00519397	2014-06-19	0.01	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1571	1571	USC00519397	2014-06-20	0.07	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1572	1572	USC00519397	2014-06-21	0.01	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1573	1573	USC00519397	2014-06-22	0.01	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1574	1574	USC00519397	2014-06-23	0.19	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1575	1575	USC00519397	2014-06-24	0.0	84	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1576	1576	USC00519397	2014-06-25	0.05	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1577	1577	USC00519397	2014-06-26	0.06	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1578	1578	USC00519397	2014-06-27	0.04	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1579	1579	USC00519397	2014-06-28	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1580	1580	USC00519397	2014-06-29	0.01	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1581	1581	USC00519397	2014-06-30	0.02	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1582	1582	USC00519397	2014-07-01	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1583	1583	USC00519397	2014-07-02	0.01	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1584	1584	USC00519397	2014-07-03	0.06	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1585	1585	USC00519397	2014-07-04	0.01	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1586	1586	USC00519397	2014-07-05	0.02	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1587	1587	USC00519397	2014-07-06	0.05	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1588	1588	USC00519397	2014-07-07	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1589	1589	USC00519397	2014-07-08	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1590	1590	USC00519397	2014-07-09	0.01	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1591	1591	USC00519397	2014-07-10	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1592	1592	USC00519397	2014-07-11	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1593	1593	USC00519397	2014-07-12	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1594	1594	USC00519397	2014-07-13	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1595	1595	USC00519397	2014-07-14	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1596	1596	USC00519397	2014-07-15	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1597	1597	USC00519397	2014-07-16	0.03	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1598	1598	USC00519397	2014-07-17	0.05	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1599	1599	USC00519397	2014-07-18	0.05	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1600	1600	USC00519397	2014-07-19	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1601	1601	USC00519397	2014-07-20	1.09	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1602	1602	USC00519397	2014-07-21	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1603	1603	USC00519397	2014-07-22	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1604	1604	USC00519397	2014-07-23	0.01	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1605	1605	USC00519397	2014-07-24	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1606	1606	USC00519397	2014-07-25	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1607	1607	USC00519397	2014-07-26	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1608	1608	USC00519397	2014-07-27	0.79	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1609	1609	USC00519397	2014-07-28	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1610	1610	USC00519397	2014-07-29	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1611	1611	USC00519397	2014-07-30	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1612	1612	USC00519397	2014-07-31	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1613	1613	USC00519397	2014-08-01	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1614	1614	USC00519397	2014-08-02	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1615	1615	USC00519397	2014-08-03	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1616	1616	USC00519397	2014-08-04	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1617	1617	USC00519397	2014-08-05	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1618	1618	USC00519397	2014-08-06	0.01	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1619	1619	USC00519397	2014-08-07	0.15	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1622	1622	USC00519397	2014-08-10	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1623	1623	USC00519397	2014-08-11	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1624	1624	USC00519397	2014-08-12	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1625	1625	USC00519397	2014-08-13	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1626	1626	USC00519397	2014-08-14	0.06	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1627	1627	USC00519397	2014-08-15	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1628	1628	USC00519397	2014-08-16	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1629	1629	USC00519397	2014-08-17	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1630	1630	USC00519397	2014-08-18	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1631	1631	USC00519397	2014-08-19	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1632	1632	USC00519397	2014-08-20	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1633	1633	USC00519397	2014-08-21	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1634	1634	USC00519397	2014-08-22	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1635	1635	USC00519397	2014-08-23	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1636	1636	USC00519397	2014-08-24	0.08	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1637	1637	USC00519397	2014-08-25	0.01	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1638	1638	USC00519397	2014-08-26	0.05	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1639	1639	USC00519397	2014-08-27	0.01	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1640	1640	USC00519397	2014-08-28	0.01	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1641	1641	USC00519397	2014-08-29	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1642	1642	USC00519397	2014-08-30	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1643	1643	USC00519397	2014-08-31	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1644	1644	USC00519397	2014-09-01	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1645	1645	USC00519397	2014-09-02	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1646	1646	USC00519397	2014-09-03	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1647	1647	USC00519397	2014-09-04	0.04	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1648	1648	USC00519397	2014-09-05	0.39	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1649	1649	USC00519397	2014-09-07	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1650	1650	USC00519397	2014-09-08	0.0	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1651	1651	USC00519397	2014-09-09	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1652	1652	USC00519397	2014-09-10	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1653	1653	USC00519397	2014-09-11	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1654	1654	USC00519397	2014-09-12	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1655	1655	USC00519397	2014-09-13	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1656	1656	USC00519397	2014-09-14	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1657	1657	USC00519397	2014-09-15	0.01	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1658	1658	USC00519397	2014-09-16	0.0	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1659	1659	USC00519397	2014-09-17	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1660	1660	USC00519397	2014-09-18	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1661	1661	USC00519397	2014-09-19	0.04	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1662	1662	USC00519397	2014-09-20	0.05	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1663	1663	USC00519397	2014-09-21	0.01	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1664	1664	USC00519397	2014-09-22	0.0	84	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1665	1665	USC00519397	2014-09-23	0.0	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1666	1666	USC00519397	2014-09-24	0.0	84	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1667	1667	USC00519397	2014-09-25	0.1	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1668	1668	USC00519397	2014-09-26	0.0	85	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1669	1669	USC00519397	2014-09-27	0.04	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1670	1670	USC00519397	2014-09-28	0.01	82	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1671	1671	USC00519397	2014-09-29	0.02	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1672	1672	USC00519397	2014-09-30	0.18	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1673	1673	USC00519397	2014-10-01	0.37	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1674	1674	USC00519397	2014-10-02	0.0	83	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1675	1675	USC00519397	2014-10-03	0.0	82	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1676	1676	USC00519397	2014-10-04	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1677	1677	USC00519397	2014-10-05	0.0	82	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1678	1678	USC00519397	2014-10-06	0.24	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1679	1679	USC00519397	2014-10-07	1.22	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1680	1680	USC00519397	2014-10-08	0.0	82	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1681	1681	USC00519397	2014-10-09	0.0	82	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
1682	1682	USC00519397	2014-10-10	0.0	81	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
